ta_id,tr_ratings,profitrew,ratings_summary,ball
d4409166,53.0,86.7924528301887,4.5,4.25
d946204,61.0,93.44262295081968,4.5,4.75
d734264,202.0,68.8118811881188,3.5,3.5
d8802910,273.0,65.20146520146521,3.0,3.25
d6467663,99.0,75.75757575757575,4.0,3.75
d2479502,423.0,55.082742316784866,3.5,2.75
d11512856,276.0,68.84057971014492,3.0,3.5
d8846654,130.0,73.07692307692307,3.0,3.75
d10820007,44.0,90.9090909090909,3.5,4.5
d12491653,75.0,73.33333333333333,3.0,3.75
d7249057,80.0,82.5,3.0,4.0
d7121382,173.0,72.25433526011561,4.0,3.5
d5439762,68.0,83.82352941176471,4.5,4.25
d6420328,37.0,97.2972972972973,4.5,4.75
d734209,76.0,75.0,3.0,3.75
d3219893,260.0,70.0,4.0,3.5
d3500799,67.0,92.5373134328358,4.25,4.75
d11916827,50.0,84.0,3.0,4.25
d9741540,20.0,85.0,3.0,4.25
d1381977,0.0,0.0,0.0,0.0
d3836245,104.0,80.76923076923076,4.0,4.0
d8473296,57.0,75.43859649122807,3.0,3.75
d3456295,83.0,81.92771084337348,4.5,4.0
d7282150,121.0,76.85950413223141,4.0,3.75
d11827140,0.0,0.0,0.0,0.0
d720465,104.0,84.61538461538461,4.5,4.25
d8772967,28.0,100.0,3.5,5.0
d5448187,42.0,95.23809523809523,3.5,4.75
d4910063,108.0,77.7777777777778,4.5,4.0
d8500924,33.0,93.93939393939394,3.0,4.75
d10329491,153.0,79.08496732026144,3.25,4.0
d800495,336.0,66.3690476190476,3.5,3.25
d3515424,112.0,73.21428571428571,4.0,3.75
d3636388,157.0,78.98089171974523,4.0,4.0
d8455099,75.0,76.0,3.0,3.75
d5508784,54.0,70.37037037037038,4.0,3.5
d3267246,45.0,93.33333333333331,4.5,4.75
d10713530,260.0,60.0,2.5,3.0
d7265396,57.0,71.9298245614035,3.0,3.5
d12802153,62.0,79.03225806451613,3.25,4.0
d2389784,375.0,73.6,4.0,3.75
d2169765,215.0,64.65116279069767,3.5,3.25
d12226891,32.0,81.25,3.75,4.0
d942237,187.0,76.47058823529412,4.0,3.75
d7660647,94.0,80.85106382978722,2.75,4.0
d12785262,28.0,96.42857142857143,3.5,4.75
d720002,114.0,78.94736842105263,4.0,4.0
d2347321,163.0,67.4846625766871,4.0,3.25
d10192005,34.0,82.35294117647058,3.5,4.0
d6624060,60.0,90.0,4.25,4.5
d733328,206.0,76.2135922330097,4.0,3.75
d6429023,0.0,0.0,0.0,0.0
d6621816,164.0,75.0,4.0,3.75
d12070725,215.0,70.23255813953489,3.0,3.5
d12212733,0.0,0.0,0.0,0.0
d718990,131.0,74.80916030534351,3.75,3.75
d8125462,97.0,90.72164948453607,3.5,4.5
d12142835,32.0,96.875,3.5,4.75
d10637413,13.0,38.46153846153847,2.5,2.0
d10152071,3.0,100.0,3.0,5.0
d7355378,3.0,100.0,0.0,5.0
d10074286,6.0,50.0,0.0,2.5
d1106010,6.0,66.66666666666666,3.5,3.25
d8108483,7.0,71.42857142857143,0.0,3.5
d6739951,3.0,33.33333333333333,3.0,1.75
d12594190,16.0,93.75,3.25,4.75
d7690115,0.0,0.0,0.0,0.0
d13114275,1.0,0.0,0.0,0.0
d1151328,9.0,44.444444444444436,2.0,2.25
d12515432,6.0,83.33333333333334,0.0,4.25
d8729254,2.0,100.0,0.0,5.0
d2480421,12.0,75.0,4.0,3.75
d7151944,9.0,100.0,3.5,5.0
d8336458,21.0,47.61904761904761,2.5,2.5
d1127700,1.0,100.0,0.0,5.0
d2374407,1.0,100.0,0.0,5.0
d9991557,5.0,60.0,0.0,3.0
d7719111,0.0,0.0,0.0,0.0
d7380553,3.0,100.0,0.0,5.0
d13279442,0.0,0.0,0.0,0.0
d1548686,220.0,38.63636363636363,3.0,2.0
d3709494,4.0,100.0,0.0,5.0
d1449928,10.0,20.0,2.75,1.0
d9712693,10.0,70.0,2.75,3.5
d4419495,19.0,63.157894736842096,4.0,3.25
d12633754,0.0,0.0,0.0,0.0
d9729434,0.0,0.0,0.0,0.0
d1049986,29.0,41.379310344827594,3.5,2.0
d12194575,0.0,0.0,0.0,0.0
d10152085,0.0,0.0,0.0,0.0
d1025117,3.0,33.33333333333333,0.0,1.75
d7198922,8.0,50.0,2.5,2.5
d12613283,2.0,50.0,0.0,2.5
d4089420,15.0,40.0,3.5,2.0
d7348731,24.0,79.16666666666666,3.0,4.0
d13236541,7.0,28.57142857142857,2.5,1.5
d12946114,12.0,75.0,3.0,3.75
d10744672,2.0,50.0,0.0,2.5
d9570267,0.0,0.0,0.0,0.0
d12183187,25.0,52.0,2.25,2.5
d11670876,0.0,0.0,0.0,0.0
d12235500,2.0,50.0,0.0,2.5
d947294,15.0,73.33333333333333,3.0,3.75
d12927914,10.0,90.0,3.0,4.5
d3478993,3.0,33.33333333333333,0.0,1.75
d11998526,26.0,42.307692307692314,3.0,2.0
d12437654,3.0,66.66666666666666,3.0,3.25
d7119740,2.0,50.0,0.0,2.5
d7988824,4.0,75.0,3.0,3.75
d8766970,8.0,62.5,2.5,3.0
d10212397,0.0,0.0,0.0,0.0
d2519223,4.0,75.0,0.0,3.75
d3709102,5.0,60.0,0.0,3.0
d10185399,2.0,100.0,0.0,5.0
d10510516,3.0,66.66666666666666,0.0,3.25
d4085825,83.0,39.75903614457832,3.5,2.0
d12409093,0.0,0.0,0.0,0.0
d7806427,5.0,100.0,3.5,5.0
d10083192,4.0,75.0,0.0,3.75
d4172458,20.0,50.0,3.25,2.5
d10384967,3.0,33.33333333333333,0.0,1.75
d9819254,24.0,50.0,2.25,2.5
d12423001,2.0,100.0,0.0,5.0
d1510536,1.0,100.0,0.0,5.0
d7365675,10.0,70.0,0.0,3.5
d2652654,46.0,47.82608695652174,3.25,2.5
d7182338,6.0,66.66666666666666,0.0,3.25
d4420753,40.0,50.0,3.5,2.5
d6484355,1.0,0.0,0.0,0.0
d3968271,5.0,80.0,0.0,4.0
d1913638,212.0,40.094339622641506,3.5,2.0
d11643987,0.0,0.0,0.0,0.0
d3674126,1.0,0.0,0.0,0.0
d10164133,2.0,50.0,0.0,2.5
d10112494,1.0,0.0,0.0,0.0
d1153485,1.0,0.0,0.0,0.0
d8282576,1.0,0.0,0.0,0.0
d12729014,0.0,0.0,0.0,0.0
d13114469,13.0,46.153846153846146,0.0,2.25
d12844246,2.0,0.0,0.0,0.0
d10736332,2.0,50.0,0.0,2.5
d13279504,10.0,90.0,3.5,4.5
d13328701,12.0,91.66666666666666,3.0,4.5
d13162432,3.0,66.66666666666666,3.0,3.25
d13296659,7.0,57.14285714285714,3.25,2.75
d13073018,7.0,71.42857142857143,2.75,3.5
d8625775,1.0,0.0,0.0,0.0
d12828672,0.0,0.0,0.0,0.0
d7388450,1.0,100.0,0.0,5.0
d12441921,0.0,0.0,0.0,0.0
d8036254,21.0,23.809523809523807,2.5,1.25
d12844705,1.0,100.0,0.0,5.0
d3862721,24.0,37.5,1.75,2.0
d8423125,3.0,100.0,0.0,5.0
d12528310,12.0,91.66666666666666,3.5,4.5
d695946,4.0,25.0,0.0,1.25
d7231763,7.0,100.0,2.75,5.0
d7890834,2.0,100.0,2.75,5.0
d8331775,11.0,90.9090909090909,0.0,4.5
d7701831,2.0,50.0,0.0,2.5
d7355393,21.0,80.95238095238095,3.5,4.0
d12946335,44.0,38.63636363636363,2.0,2.0
d12326566,13.0,53.846153846153854,0.0,2.75
d7007241,7.0,85.71428571428571,3.0,4.25
d10394293,6.0,100.0,0.0,5.0
d2242373,35.0,25.71428571428571,2.25,1.25
d1625629,2.0,50.0,3.0,2.5
d10125251,0.0,0.0,0.0,0.0
d11895144,2.0,100.0,0.0,5.0
d11845300,7.0,85.71428571428571,2.5,4.25
d7755265,11.0,27.27272727272727,2.25,1.25
d3601305,3.0,33.33333333333333,0.0,1.75
d6602816,65.0,49.230769230769226,3.5,2.5
d1601961,302.0,25.16556291390729,3.0,1.25
d5953637,4.0,50.0,0.0,2.5
d6659537,16.0,75.0,3.0,3.75
d695932,0.0,0.0,0.0,0.0
d6882585,15.0,66.66666666666666,2.5,3.25
d12474623,12.0,75.0,3.0,3.75
d11775275,14.0,71.42857142857143,2.75,3.5
d5233972,6.0,33.33333333333333,0.0,1.75
d7715447,11.0,72.72727272727273,2.25,3.75
d3709025,3.0,33.33333333333333,4.0,1.75
d10173983,3.0,66.66666666666666,0.0,3.25
d11717924,12.0,0.0,0.0,0.0
d12012172,3.0,66.66666666666666,3.75,3.25
d12962890,38.0,78.94736842105263,3.0,4.0
d12118518,2.0,0.0,0.0,0.0
d12442122,40.0,67.5,3.25,3.5
d3708996,70.0,15.714285714285715,2.5,0.75
d7158585,9.0,44.444444444444436,2.0,2.25
d6785485,2.0,50.0,0.0,2.5
d6467792,5.0,20.0,0.0,1.0
d12645388,2.0,100.0,0.0,5.0
d6637730,4.0,100.0,1.75,5.0
d4600931,1.0,0.0,0.0,0.0
d3769286,0.0,0.0,0.0,0.0
d11847899,0.0,0.0,0.0,0.0
d12150583,20.0,75.0,4.5,3.75
d6994723,0.0,0.0,0.0,0.0
d6979463,3.0,0.0,0.0,0.0
d8354261,36.0,22.222222222222218,1.5,1.0
d12538315,2.0,100.0,0.0,5.0
d4563856,2.0,0.0,1.5,0.0
d4026430,3.0,33.33333333333333,0.0,1.75
d7238283,2.0,100.0,0.0,5.0
d10104986,2.0,100.0,0.0,5.0
d12159149,1.0,100.0,0.0,5.0
d7680765,3.0,0.0,0.0,0.0
d8696652,1.0,0.0,0.0,0.0
d1025139,2.0,50.0,0.0,2.5
d7389928,3.0,66.66666666666666,0.0,3.25
d969342,1.0,0.0,0.0,0.0
d12908841,3.0,100.0,1.5,5.0
d13336347,4.0,100.0,0.0,5.0
d13336743,38.0,78.94736842105263,3.0,4.0
d13343190,7.0,100.0,3.75,5.0
d13355256,10.0,60.0,2.5,3.0
d9792803,0.0,0.0,0.0,0.0
d12872308,2.0,100.0,0.0,5.0
d12963025,0.0,0.0,0.0,0.0
d695888,0.0,0.0,0.0,0.0
d695908,0.0,0.0,0.0,0.0
d695910,0.0,0.0,0.0,0.0
d695942,0.0,0.0,0.0,0.0
d780453,0.0,0.0,0.0,0.0
d785662,0.0,0.0,0.0,0.0
d790065,0.0,0.0,0.0,0.0
d794336,0.0,0.0,0.0,0.0
d801798,0.0,0.0,0.0,0.0
d947133,0.0,0.0,0.0,0.0
d1104088,0.0,0.0,0.0,0.0
d1134017,0.0,0.0,0.0,0.0
d1379941,0.0,0.0,0.0,0.0
d3207468,1.0,100.0,0.0,5.0
d3316050,1.0,0.0,0.0,0.0
d3471257,0.0,0.0,0.0,0.0
d3701296,0.0,0.0,0.0,0.0
d3708994,0.0,0.0,0.0,0.0
d3709133,0.0,0.0,0.0,0.0
d3709147,0.0,0.0,0.0,0.0
d3709264,1.0,100.0,0.0,5.0
d3709303,0.0,0.0,0.0,0.0
d3709319,0.0,0.0,0.0,0.0
d3709427,0.0,0.0,0.0,0.0
d3783847,0.0,0.0,0.0,0.0
d4115093,0.0,0.0,0.0,0.0
d4168388,1.0,100.0,0.0,5.0
d4297162,0.0,0.0,0.0,0.0
d4420976,0.0,0.0,0.0,0.0
d4471510,0.0,0.0,0.0,0.0
d4584810,0.0,0.0,0.0,0.0
d4601408,0.0,0.0,0.0,0.0
d4722648,0.0,0.0,0.0,0.0
d4742751,0.0,0.0,0.0,0.0
d4750436,1.0,100.0,0.0,5.0
d4884942,0.0,0.0,0.0,0.0
d5504836,0.0,0.0,0.0,0.0
d6375778,0.0,0.0,0.0,0.0
d6467768,1.0,0.0,0.0,0.0
d6485546,0.0,0.0,0.0,0.0
d6547351,0.0,0.0,0.0,0.0
d6659521,0.0,0.0,0.0,0.0
d6673139,0.0,0.0,0.0,0.0
d7160495,0.0,0.0,0.0,0.0
d7182282,0.0,0.0,0.0,0.0
d7193948,0.0,0.0,0.0,0.0
d7355400,0.0,0.0,0.0,0.0
d7363053,0.0,0.0,0.0,0.0
d7681202,0.0,0.0,0.0,0.0
d7681207,0.0,0.0,0.0,0.0
d7690138,0.0,0.0,0.0,0.0
d7693445,0.0,0.0,0.0,0.0
d7716067,0.0,0.0,0.0,0.0
d7797806,0.0,0.0,0.0,0.0
d7800974,0.0,0.0,0.0,0.0
d7988937,0.0,0.0,0.0,0.0
d7998551,0.0,0.0,0.0,0.0
d8066505,0.0,0.0,0.0,0.0
d8367093,0.0,0.0,0.0,0.0
d8422717,0.0,0.0,0.0,0.0
d8499366,0.0,0.0,0.0,0.0
d8671051,0.0,0.0,0.0,0.0
d8747990,0.0,0.0,0.0,0.0
d8763903,0.0,0.0,0.0,0.0
d8802640,0.0,0.0,0.0,0.0
d9609754,0.0,0.0,0.0,0.0
d10085703,0.0,0.0,0.0,0.0
d10386998,3.0,66.66666666666666,0.0,3.25
d10538502,0.0,0.0,0.0,0.0
d10758166,0.0,0.0,0.0,0.0
d11612199,1.0,100.0,0.0,5.0
d11638670,0.0,0.0,0.0,0.0
d11704866,6.0,66.66666666666666,0.0,3.25
d11741280,0.0,0.0,0.0,0.0
d11744427,0.0,0.0,0.0,0.0
d11751357,2.0,100.0,0.0,5.0
d11799255,1.0,100.0,0.0,5.0
d11847697,2.0,100.0,0.0,5.0
d12083781,0.0,0.0,0.0,0.0
d12193707,1.0,100.0,0.0,5.0
d12213738,0.0,0.0,0.0,0.0
d12226845,0.0,0.0,0.0,0.0
d12251409,1.0,100.0,0.0,5.0
d12310349,0.0,0.0,0.0,0.0
d12373650,0.0,0.0,0.0,0.0
d12414929,13.0,100.0,3.75,5.0
d12419479,0.0,0.0,0.0,0.0
d12423377,5.0,60.0,0.0,3.0
d12542398,32.0,90.625,3.5,4.5
d12616790,0.0,0.0,0.0,0.0
d12623844,2.0,100.0,0.0,5.0
d12627163,1.0,100.0,0.0,5.0
d12627176,0.0,0.0,0.0,0.0
d12627180,0.0,0.0,0.0,0.0
d12627189,1.0,0.0,0.0,0.0
d12627196,1.0,100.0,0.0,5.0
d12627198,2.0,100.0,0.0,5.0
d12627200,0.0,0.0,0.0,0.0
d12627203,0.0,0.0,0.0,0.0
d12627204,2.0,100.0,0.0,5.0
d12627209,0.0,0.0,0.0,0.0
d12627213,0.0,0.0,0.0,0.0
d12627219,2.0,100.0,0.0,5.0
d12627226,0.0,0.0,0.0,0.0
d12687656,2.0,50.0,0.0,2.5
d12706763,3.0,100.0,0.0,5.0
d12786012,0.0,0.0,0.0,0.0
d12880178,3.0,100.0,0.0,5.0
d12946159,4.0,100.0,0.0,5.0
d12962966,0.0,0.0,0.0,0.0
d12968939,0.0,0.0,0.0,0.0
d12996980,0.0,0.0,0.0,0.0
d13004205,3.0,100.0,0.0,5.0
d13076528,9.0,100.0,3.75,5.0
d13076555,1.0,100.0,3.0,5.0
d13076565,5.0,60.0,0.0,3.0
d13076716,9.0,77.7777777777778,0.0,4.0
d13076755,158.0,80.37974683544303,4.0,4.0
d13089180,7.0,85.71428571428571,0.0,4.25
d13114075,7.0,85.71428571428571,0.0,4.25
d13114173,1.0,100.0,0.0,5.0
d13118855,6.0,66.66666666666666,0.0,3.25
d13131312,1.0,100.0,0.0,5.0
d13155653,0.0,0.0,0.0,0.0
d13170645,1.0,100.0,0.0,5.0
d13195377,57.0,91.22807017543859,3.25,4.5
d13203668,0.0,0.0,0.0,0.0
d13204607,0.0,0.0,0.0,0.0
d13216752,8.0,100.0,3.75,5.0
d13229546,4.0,75.0,0.0,3.75
d13236226,2.0,50.0,0.0,2.5
d13236324,7.0,85.71428571428571,0.0,4.25
d13236379,0.0,0.0,0.0,0.0
d13236513,0.0,0.0,0.0,0.0
d13276863,0.0,0.0,0.0,0.0
d13276874,10.0,100.0,3.75,5.0
d13287837,1.0,100.0,0.0,5.0
d13328668,3.0,100.0,0.0,5.0
d13328679,5.0,80.0,0.0,4.0
d13336394,1.0,100.0,0.0,5.0
d13339769,3.0,100.0,0.0,5.0
d13346930,2.0,100.0,0.0,5.0
d13355098,15.0,86.66666666666669,3.5,4.25
d13355136,1.0,100.0,0.0,5.0
d13355222,8.0,87.5,3.75,4.5
d13359247,5.0,60.0,0.0,3.0
d8003030,427.0,95.78454332552693,3.5,4.75
d8531409,2233.0,96.0591133004926,3.5,4.75
d3353672,340.0,97.64705882352942,5.0,5.0
d12643500,406.0,90.88669950738917,3.5,4.5
d7057940,165.0,96.36363636363636,3.5,4.75
d11752110,155.0,97.41935483870968,3.75,4.75
d12787272,581.0,93.28743545611016,3.5,4.75
d3832462,1763.0,93.42030629608621,4.5,4.75
d4049034,464.0,93.31896551724138,4.5,4.75
d6277239,1185.0,94.34599156118144,4.5,4.75
d9738466,146.0,84.93150684931506,3.5,4.25
d5484912,272.0,95.58823529411764,4.5,4.75
d6278428,162.0,92.5925925925926,5.0,4.75
d6482227,389.0,94.8586118251928,5.0,4.75
d1036570,90.0,95.55555555555556,4.5,4.75
d1081627,188.0,95.2127659574468,4.5,4.75
d9857188,703.0,95.73257467994308,3.5,4.75
d6730988,352.0,93.18181818181816,4.5,4.75
d8003654,701.0,92.867332382311,3.5,4.75
d7724305,390.0,95.64102564102564,4.5,4.75
d7281314,519.0,95.56840077071293,4.75,4.75
d7277786,229.0,92.13973799126636,4.75,4.5
d1083865,124.0,93.54838709677419,3.5,4.75
d4071732,0.0,0.0,0.0,0.0
d1205006,1691.0,94.44115907746895,4.5,4.75
d4725620,225.0,94.2222222222222,5.0,4.75
d7214386,257.0,96.88715953307393,3.5,4.75
d7891732,588.0,96.08843537414968,3.5,4.75
d6870895,287.0,90.59233449477352,4.5,4.5
d12070921,415.0,92.289156626506,3.5,4.5
d7727901,327.0,92.96636085626913,4.5,4.75
d7302930,734.0,93.3242506811989,4.5,4.75
d3164269,225.0,93.33333333333331,4.5,4.75
d10457403,190.0,90.0,3.5,4.5
d7160775,481.0,92.93139293139292,4.5,4.75
d3863259,1211.0,94.05450041288192,4.5,4.75
d1850560,614.0,92.67100977198696,4.5,4.75
d8465626,0.0,0.0,0.0,0.0
d8040124,151.0,95.36423841059604,3.5,4.75
d4541296,507.0,90.92702169625248,4.5,4.5
d4728824,291.0,92.78350515463914,4.5,4.75
d2145823,407.0,88.45208845208845,4.5,4.5
d2369018,284.0,91.90140845070421,4.5,4.5
d12011529,90.0,91.11111111111113,3.5,4.5
d7656645,1035.0,94.68599033816423,4.5,4.75
d697560,405.0,94.320987654321,4.5,4.75
d3512003,515.0,91.26213592233009,4.5,4.5
d6541773,271.0,95.9409594095941,4.5,4.75
d1471799,263.0,85.93155893536121,4.5,4.25
d4133942,417.0,94.24460431654677,4.0,4.75
d7656551,88.0,97.72727272727272,4.5,5.0
d6571785,0.0,0.0,0.0,0.0
d3576182,473.0,94.92600422832979,4.5,4.75
d1999969,451.0,95.56541019955654,4.5,4.75
d4379490,433.0,91.22401847575058,4.5,4.5
d4453379,305.0,92.1311475409836,4.5,4.5
d5584413,1199.0,94.66221851542952,4.5,4.75
d1832382,235.0,95.74468085106385,4.5,4.75
d7803953,186.0,88.1720430107527,4.5,4.5
d7387261,402.0,97.0149253731343,4.5,4.75
d7986133,346.0,96.82080924855492,3.5,4.75
d1857309,495.0,91.31313131313131,4.5,4.5
d3349054,0.0,0.0,0.0,0.0
d986234,1791.0,93.24399776661085,4.5,4.75
d10319217,130.0,88.46153846153845,3.5,4.5
d6413496,1632.0,91.54411764705885,4.5,4.5
d12276871,0.0,0.0,0.0,0.0
d1045629,1058.0,92.15500945179585,4.25,4.5
d5888275,294.0,90.4761904761905,4.5,4.5
d2023368,465.0,93.33333333333331,4.5,4.75
d809578,427.0,94.14519906323187,4.75,4.75
d797890,185.0,92.43243243243244,4.5,4.5
d8560393,135.0,94.07407407407408,3.5,4.75
d1191525,275.0,96.36363636363636,4.5,4.75
d2054462,1126.0,87.92184724689163,4.5,4.5
d11881068,334.0,98.20359281437125,3.5,5.0
d2490389,929.0,91.38858988159309,4.0,4.5
d10469981,267.0,93.63295880149813,3.5,4.75
d2660534,135.0,87.4074074074074,4.25,4.25
d1228300,1419.0,92.45947850599012,4.5,4.5
d997375,559.0,91.94991055456171,4.5,4.5
d6643687,568.0,94.01408450704227,4.5,4.75
d8328280,293.0,92.15017064846417,3.0,4.5
d7819946,480.0,93.33333333333331,3.5,4.75
d8153432,413.0,92.25181598062952,4.5,4.5
d2196378,256.0,87.5,4.5,4.5
d816727,88.0,88.63636363636364,4.5,4.5
d4443928,484.0,92.76859504132231,4.25,4.75
d8672947,143.0,93.00699300699301,3.5,4.75
d2518790,251.0,93.22709163346613,4.5,4.75
d2184678,164.0,93.29268292682929,4.5,4.75
d12494116,358.0,85.47486033519553,3.5,4.25
d8675078,328.0,95.1219512195122,3.5,4.75
d10484703,313.0,91.3738019169329,3.5,4.5
d8486703,205.0,97.56097560975608,3.5,5.0
d2364549,303.0,92.07920792079209,4.5,4.5
d940427,891.0,94.50056116722784,4.5,4.75
d7372072,598.0,92.64214046822742,4.5,4.75
d1036122,276.0,91.66666666666666,4.0,4.5
d10169310,450.0,89.77777777777777,3.5,4.5
d1080185,1129.0,91.05403011514616,4.5,4.5
d3606773,0.0,0.0,0.0,0.0
d7014721,176.0,92.04545454545456,4.5,4.5
d7786336,212.0,91.98113207547169,3.5,4.5
d997342,456.0,90.13157894736842,4.5,4.5
d3684577,1110.0,89.72972972972973,4.5,4.5
d6728286,174.0,88.5057471264368,4.5,4.5
d4607254,47.0,97.87234042553192,4.5,5.0
d6673234,315.0,96.50793650793649,4.5,4.75
d697586,108.0,88.8888888888889,4.25,4.5
d10247890,91.0,86.81318681318682,3.5,4.25
d997434,275.0,88.72727272727273,4.5,4.5
d1061194,209.0,91.38755980861244,4.5,4.5
d9569889,268.0,91.7910447761194,3.25,4.5
d6480593,308.0,90.5844155844156,4.5,4.5
d4913325,368.0,92.11956521739133,4.25,4.5
d2578464,0.0,0.0,0.0,0.0
d6778563,230.0,91.30434782608695,4.5,4.5
d887372,1038.0,90.26974951830444,4.0,4.5
d5994585,316.0,87.9746835443038,4.5,4.5
d9741980,189.0,87.30158730158729,3.5,4.25
d1059712,4466.0,89.8566950291088,4.25,4.5
d10325973,82.0,93.90243902439023,3.5,4.75
d3601243,774.0,89.14728682170544,4.5,4.5
d7898045,0.0,0.0,0.0,0.0
d4957974,294.0,91.49659863945578,4.0,4.5
d5820198,1036.0,88.996138996139,4.5,4.5
d1898196,1392.0,88.9367816091954,4.5,4.5
d787824,1268.0,89.74763406940062,4.25,4.5
d10816804,269.0,90.33457249070631,3.0,4.5
d6131690,404.0,86.63366336633663,4.0,4.25
d945264,970.0,91.44329896907215,4.25,4.5
d5017978,181.0,94.47513812154696,4.5,4.75
d6405312,280.0,91.78571428571428,4.5,4.5
d9554526,71.0,92.95774647887323,3.25,4.75
d8675019,162.0,84.56790123456791,3.25,4.25
d4604959,763.0,89.77719528178244,4.5,4.5
d782944,5393.0,88.4109030224365,4.0,4.5
d3845663,203.0,84.72906403940887,4.25,4.25
d2569434,129.0,96.12403100775194,4.25,4.75
d3783406,197.0,86.8020304568528,4.0,4.25
d2627833,331.0,92.74924471299093,4.5,4.75
d887376,301.0,89.70099667774086,4.5,4.5
d12300678,66.0,81.81818181818183,3.25,4.0
d6996799,1980.0,87.07070707070706,4.0,4.25
d12702677,406.0,97.0443349753695,3.5,4.75
d4080701,351.0,91.45299145299143,4.5,4.5
d1058280,484.0,90.70247933884298,4.25,4.5
d717347,0.0,0.0,0.0,0.0
d12232816,222.0,96.84684684684684,3.5,4.75
d3357978,646.0,87.1517027863777,4.25,4.25
d8289144,135.0,88.8888888888889,3.5,4.5
d931622,258.0,86.43410852713178,4.25,4.25
d6776402,42.0,88.09523809523809,3.75,4.5
d1575800,534.0,88.01498127340824,4.5,4.5
d4810841,528.0,89.58333333333334,4.0,4.5
d1081737,235.0,91.91489361702128,4.5,4.5
d3519081,840.0,90.4761904761905,4.25,4.5
d8738631,149.0,92.61744966442951,3.0,4.75
d4464249,60.0,93.33333333333331,4.5,4.75
d2660220,926.0,87.14902807775377,4.5,4.25
d10744808,293.0,91.12627986348123,3.5,4.5
d2044401,93.0,88.1720430107527,4.0,4.5
d3708859,215.0,93.48837209302326,4.5,4.75
d2075668,2053.0,90.79396005845105,4.25,4.5
d1367389,329.0,91.48936170212765,4.25,4.5
d1074448,618.0,79.93527508090615,4.5,4.0
d3512013,0.0,0.0,0.0,0.0
d10124872,330.0,87.87878787878788,3.25,4.5
d8651926,216.0,89.81481481481481,3.25,4.5
d697432,1775.0,80.28169014084506,4.0,4.0
d2063308,344.0,91.86046511627909,4.5,4.5
d2369674,301.0,84.0531561461794,4.0,4.25
d1190818,749.0,89.98664886515354,4.0,4.5
d4542231,122.0,91.80327868852459,4.5,4.5
d797018,282.0,82.62411347517731,4.25,4.25
d8514501,95.0,95.7894736842105,3.5,4.75
d6571484,633.0,84.67614533965245,4.25,4.25
d799065,505.0,88.11881188118812,4.0,4.5
d3800375,177.0,89.83050847457628,4.0,4.5
d1911643,818.0,84.84107579462102,4.0,4.25
d8384662,625.0,86.24000000000002,3.0,4.25
d789271,329.0,91.1854103343465,4.0,4.5
d967473,27.0,74.07407407407408,4.25,3.75
d8026826,395.0,88.35443037974684,3.0,4.5
d4021769,407.0,86.97788697788698,4.5,4.25
d3164386,131.0,96.18320610687023,4.5,4.75
d6453082,388.0,89.43298969072167,4.25,4.5
d4154434,265.0,83.39622641509435,4.5,4.25
d997354,115.0,85.21739130434783,4.0,4.25
d10250974,109.0,87.1559633027523,3.25,4.25
d3452955,248.0,94.75806451612905,4.5,4.75
d8616776,75.0,93.33333333333331,3.5,4.75
d697579,149.0,91.9463087248322,4.25,4.5
d1600233,236.0,94.06779661016951,4.5,4.75
d1007477,189.0,78.83597883597884,4.0,4.0
d11835130,216.0,88.42592592592592,3.25,4.5
d10821161,17.0,88.23529411764706,3.5,4.5
d2094759,498.0,84.73895582329317,4.5,4.25
d8362537,761.0,84.75689881734559,3.0,4.25
d5449685,228.0,92.5438596491228,4.25,4.75
d4355271,255.0,87.45098039215686,4.5,4.25
d2394581,634.0,81.07255520504731,4.0,4.0
d4059776,150.0,86.0,4.0,4.25
d2475640,231.0,87.01298701298703,4.0,4.25
d11707008,151.0,98.01324503311258,3.5,5.0
d997328,664.0,90.66265060240966,4.5,4.5
d2709722,412.0,87.37864077669903,4.0,4.25
d1028090,317.0,85.17350157728707,4.0,4.25
d2343014,183.0,83.60655737704919,3.75,4.25
d1082035,1974.0,85.91691995947315,4.25,4.25
d778744,399.0,82.45614035087719,4.0,4.0
d718433,232.0,83.1896551724138,4.5,4.25
d1077259,106.0,74.52830188679245,4.25,3.75
d3542813,660.0,82.87878787878788,4.0,4.25
d778757,506.0,88.73517786561264,4.0,4.5
d1074508,26.0,88.46153846153845,4.25,4.5
d1682057,432.0,87.03703703703705,4.0,4.25
d7708330,273.0,89.01098901098902,4.0,4.5
d7990129,169.0,94.08284023668641,3.25,4.75
d7021750,122.0,98.36065573770493,4.75,5.0
d12287294,154.0,83.11688311688313,3.5,4.25
d2390262,78.0,97.43589743589745,4.5,4.75
d1536403,747.0,84.06961178045516,4.0,4.25
d8396352,0.0,0.0,0.0,0.0
d3195639,596.0,83.38926174496645,4.0,4.25
d6539164,0.0,0.0,0.0,0.0
d7814939,212.0,91.03773584905659,3.5,4.5
d697463,770.0,78.96103896103897,4.0,4.0
d751586,187.0,73.2620320855615,4.0,3.75
d9756269,93.0,89.24731182795698,3.5,4.5
d6771473,82.0,91.46341463414636,4.5,4.5
d12615198,165.0,93.33333333333331,3.5,4.75
d697458,1472.0,81.0461956521739,4.0,4.0
d11895655,34.0,100.0,3.5,5.0
d12659590,0.0,0.0,0.0,0.0
d2568639,392.0,84.43877551020408,4.0,4.25
