City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,food,service,value,atmosphere,tr_rating_5,tr_rating_4,tr_rating_3,tr_rating_2,tr_rating_1,tr_ratings,profitrew,ratings_summary,ball
Edinburgh,"['Scottish', 'British']",1020.0,$$ - $$$,172.0,"[['Great food at a sensible price.', 'Good value special menu'], ['12/24/2017', '12/02/2017']]",/Restaurant_Review-g186525-d2171704-Reviews-Turquoise_Thistle-Edinburgh_Scotland.html,d2171704,45.0,45.0,40.0,40.0,84.0,49.0,18.0,12.0,7.0,170.0,78.23529411764707,4.25,4.0
Athens,,664.0,,31.0,"[['Nice view', 'Excellent drinks with a view'], ['03/25/2017', '03/11/2017']]",/Restaurant_Review-g189400-d8144281-Reviews-Gazi_View-Athens_Attica.html,d8144281,45.0,45.0,45.0,45.0,10.0,5.0,1.0,1.0,0.0,17.0,88.23529411764706,3.5,4.5
Paris,"['Chinese', 'Asian', 'Vegetarian Friendly']",4137.0,$$ - $$$,109.0,"[['Great Saturday dinner !', 'Varied Dim Sums, but rather expensive'], ['12/02/2017', '08/24/2017']]",/Restaurant_Review-g187147-d9566642-Reviews-Yoom-Paris_Ile_de_France.html,d9566642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rome,"['Italian', 'Bar', 'Mediterranean', 'European', 'Pub', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",369.0,$$ - $$$,962.0,"[['Lunch', 'Friendly and fast'], ['12/25/2017', '09/16/2017']]",/Restaurant_Review-g187791-d1163967-Reviews-Coming_Out-Rome_Lazio.html,d1163967,40.0,45.0,45.0,45.0,581.0,165.0,43.0,22.0,25.0,836.0,89.23444976076557,4.5,4.5
London,"['Middle Eastern', 'Persian', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",961.0,$$ - $$$,268.0,"[['Fab persian food', 'Perfect dinner'], ['01/08/2018', '12/27/2017']]",/Restaurant_Review-g186338-d2014422-Reviews-Kish_Restaurant-London_England.html,d2014422,45.0,40.0,40.0,35.0,229.0,90.0,29.0,9.0,16.0,373.0,85.52278820375335,4.0,4.25
Brussels,"['Italian', 'Vegetarian Friendly']",2820.0,,7.0,"[['Plastic and Paper in the pizza', 'Disgusting'], ['12/28/2017', '12/21/2016']]",/Restaurant_Review-g188644-d7732116-Reviews-Pizza_oliva-Brussels.html,d7732116,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.5
Milan,,5072.0,,10.0,"[[], []]",/Restaurant_Review-g187849-d8341016-Reviews-Get_Fit-Milan_Lombardy.html,d8341016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,['Italian'],3322.0,$$ - $$$,37.0,"[[""Great beer drinker's cafe"", 'Unpretentious great place'], ['12/24/2017', '06/19/2017']]",/Restaurant_Review-g187497-d6680995-Reviews-Il_Birrino-Barcelona_Catalonia.html,d6680995,40.0,45.0,40.0,45.0,9.0,3.0,0.0,1.0,0.0,13.0,92.30769230769229,3.0,4.5
Luxembourg,['Fast Food'],595.0,,4.0,"[[], []]",/Restaurant_Review-g190356-d3560863-Reviews-Class_croute-Luxembourg_City.html,d3560863,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,5.0,40.0,0.0,2.0
Rome,"['Italian', 'Seafood', 'Mediterranean', 'Soups', 'International', 'Vegetarian Friendly', 'Gluten Free Options']",272.0,$$$$,1871.0,"[['Wonderful', 'Good fish restaurant'], ['11/19/2017', '10/16/2017']]",/Restaurant_Review-g187791-d1536097-Reviews-Eleonora_D_Arborea-Rome_Lazio.html,d1536097,45.0,45.0,40.0,45.0,341.0,67.0,20.0,1.0,8.0,437.0,93.36384439359269,4.5,4.75
Munich,"['Mediterranean', 'European', 'Seafood']",180.0,$$$$,86.0,"[['Fish tartare appetiser!', 'best in class italian fine dining'], ['06/16/2017', '04/19/2017']]",/Restaurant_Review-g187309-d966486-Reviews-Il_Borgo-Munich_Upper_Bavaria_Bavaria.html,d966486,45.0,45.0,40.0,40.0,14.0,4.0,1.0,0.0,0.0,19.0,94.73684210526315,4.25,4.75
Paris,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly']",3335.0,$$ - $$$,150.0,"[['Friendly and good Italian food at reasonab...', 'Favorite Italian restaurant'], ['06/28/2017', '04/24/2017']]",/Restaurant_Review-g187147-d1337125-Reviews-La_Cavallina-Paris_Ile_de_France.html,d1337125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamburg,,1561.0,,13.0,"[['Neighborhood find'], ['09/18/2012']]",/Restaurant_Review-g187331-d2162776-Reviews-Steininger-Hamburg.html,d2162776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich,['German'],2561.0,,,"[[], []]",/Restaurant_Review-g187309-d13140280-Reviews-Obacht-Munich_Upper_Bavaria_Bavaria.html,d13140280,45.0,45.0,45.0,45.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,3.5,5.0
Hamburg,"['Italian', 'Vegetarian Friendly']",596.0,$$ - $$$,34.0,"[['Nice atmosphere and very friendly, but unf...', 'Delicious food'], ['08/19/2017', '08/16/2017']]",/Restaurant_Review-g187331-d1039275-Reviews-L_Aurora-Hamburg.html,d1039275,40.0,40.0,35.0,40.0,4.0,1.0,3.0,0.0,0.0,8.0,62.5,4.0,3.0
Paris,['Vegetarian Friendly'],6707.0,$$ - $$$,33.0,"[['great brunch spot', 'For the Passy Madames Who Lunch !'], ['10/30/2017', '06/24/2016']]",/Restaurant_Review-g187147-d5895172-Reviews-The_Cool-Paris_Ile_de_France.html,d5895172,35.0,30.0,30.0,35.0,2.0,2.0,1.0,0.0,0.0,5.0,80.0,2.5,4.0
Brussels,"['Italian', 'Delicatessen', 'Vegetarian Friendly', 'Gluten Free Options']",42.0,$$ - $$$,240.0,"[['highly recommended restaurant', 'A Visit to See the Family in Bologna'], ['01/30/2018', '01/24/2018']]",/Restaurant_Review-g1136493-d5041894-Reviews-Osteria_Bolognese-Ixelles_Brussels.html,d5041894,45.0,45.0,45.0,45.0,79.0,22.0,7.0,1.0,1.0,110.0,91.81818181818184,4.5,4.5
Paris,"['French', 'European', 'Vegetarian Friendly']",2487.0,$$ - $$$,332.0,"[['Espresso', 'Good Food In An Area With Plenty of Bad Fo...'], ['11/09/2017', '11/05/2017']]",/Restaurant_Review-g187147-d2705764-Reviews-La_Cooperative-Paris_Ile_de_France.html,d2705764,40.0,40.0,35.0,40.0,64.0,69.0,19.0,9.0,13.0,174.0,76.4367816091954,4.0,3.75
Prague,"['Steakhouse', 'European', 'Grill', 'Czech', 'Barbecue', 'Central European', 'Gluten Free Options']",87.0,$$ - $$$,156.0,"[[""Purest rave. Best meat I've ever eaten."", 'Absolutely fabulous!'], ['01/07/2018', '01/04/2018']]",/Restaurant_Review-g274707-d12387607-Reviews-Kantyna-Prague_Bohemia.html,d12387607,50.0,40.0,45.0,45.0,245.0,57.0,16.0,7.0,6.0,331.0,91.23867069486404,3.5,4.5
Madrid,,8535.0,,,"[[], []]",/Restaurant_Review-g187514-d4872822-Reviews-Cerveceria_Bet_Mar-Madrid.html,d4872822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Athens,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",199.0,$$ - $$$,341.0,"[['Delicious Indian food', 'good indian food'], ['01/07/2018', '01/02/2018']]",/Restaurant_Review-g189400-d1875088-Reviews-Indian_Masala-Athens_Attica.html,d1875088,40.0,40.0,40.0,40.0,107.0,94.0,29.0,11.0,5.0,246.0,81.70731707317074,4.0,4.0
Milan,['Fast Food'],5473.0,,,"[[], []]",/Restaurant_Review-g187849-d13219093-Reviews-KFC-Milan_Lombardy.html,d13219093,30.0,30.0,30.0,30.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,2.25,0.0
Milan,,3142.0,,11.0,"[[], []]",/Restaurant_Review-g187849-d12475373-Reviews-Apuliami-Milan_Lombardy.html,d12475373,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
Warsaw,,934.0,,6.0,"[['Very nice surprise!', 'A really pleasant surprise'], ['09/03/2016', '08/28/2016']]",/Restaurant_Review-g274856-d10526019-Reviews-Tu_Le_Zur-Warsaw_Mazovia_Province_Central_Poland.html,d10526019,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
Rome,"['Italian', 'Soups', 'Vegetarian Friendly']",485.0,$,671.0,"[['A working class restaurant with great food', 'Okay'], ['07/09/2017', '03/23/2016']]",/Restaurant_Review-g187791-d3214745-Reviews-Osteria_Degli_Ubertini-Rome_Lazio.html,d3214745,40.0,40.0,45.0,40.0,1.0,2.0,2.0,0.0,1.0,6.0,50.0,4.0,2.5
Budapest,,1784.0,,6.0,"[['Sandwiches and pancakes', 'a little gem'], ['03/21/2016', '10/15/2015']]",/Restaurant_Review-g274887-d7915645-Reviews-Sandwich_Guru-Budapest_Central_Hungary.html,d7915645,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,80.0,0.0,4.0
Barcelona,['Spanish'],5436.0,$,22.0,"[['Nice place, good food'], ['11/03/2014']]",/Restaurant_Review-g187497-d4323874-Reviews-Verd_i_Verd-Barcelona_Catalonia.html,d4323874,40.0,40.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,5.0
Paris,,4267.0,,30.0,"[['Excellent food and value', 'Excellent food'], ['10/13/2017', '03/31/2017']]",/Restaurant_Review-g187147-d11961077-Reviews-A_la_Table_d_Attila-Paris_Ile_de_France.html,d11961077,45.0,45.0,45.0,45.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,3.5,5.0
Berlin,"['Fast Food', 'Turkish', 'Middle Eastern', 'Vegetarian Friendly', 'Halal']",1651.0,$,56.0,"[['Very good kebab!', 'Very good kebab!'], ['09/24/2017', '03/10/2017']]",/Restaurant_Review-g187323-d7366599-Reviews-Pergamon_Doner_Pizza-Berlin.html,d7366599,45.0,35.0,40.0,40.0,17.0,12.0,1.0,1.0,2.0,33.0,87.87878787878788,3.0,4.5
Milan,"['Italian', 'Pizza', 'Seafood', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",334.0,$$ - $$$,831.0,"[['Nice service and exquisite food', 'Amazing service and food!'], ['01/12/2017', '08/24/2017']]",/Restaurant_Review-g187849-d7133284-Reviews-Trattoria_Caprese_Milano_Cassala-Milan_Lombardy.html,d7133284,40.0,40.0,35.0,40.0,16.0,8.0,1.0,1.0,3.0,29.0,82.75862068965517,4.0,4.25
Hamburg,,1406.0,,8.0,"[[], []]",/Restaurant_Review-g187331-d1340356-Reviews-Kornhauskeller-Hamburg.html,d1340356,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,12.0,91.66666666666666,0.0,4.5
London,['British'],15894.0,$$ - $$$,52.0,"[['Gorgeous cocktails, absolutely packed out', 'The Brexiteers choice'], ['02/14/2017', '11/09/2017']]",/Restaurant_Review-g186338-d1212392-Reviews-Hoxton_Pony-London_England.html,d1212392,35.0,30.0,30.0,35.0,18.0,7.0,9.0,3.0,27.0,64.0,39.0625,3.25,2.0
Paris,"['Italian', 'International', 'Mediterranean', 'Gastropub', 'Vegetarian Friendly']",2828.0,$$ - $$$,40.0,"[['Traditional Italian shop', 'Delicious everything, friendly owners & lo...'], ['11/22/2016', '07/29/2016']]",/Restaurant_Review-g187147-d10393499-Reviews-Raffinati-Paris_Ile_de_France.html,d10393499,45.0,40.0,40.0,45.0,5.0,0.0,0.0,0.0,0.0,5.0,100.0,3.0,5.0
Barcelona,"['Japanese', 'Asian', 'Chinese', 'Vegetarian Friendly', 'Vegan Options']",852.0,$$ - $$$,49.0,"[['Great gyoza and surprising ramen.', 'Surprising!'], ['01/03/2018', '10/29/2017']]",/Restaurant_Review-g187497-d12441225-Reviews-Asian_Ways-Barcelona_Catalonia.html,d12441225,45.0,40.0,45.0,45.0,23.0,16.0,3.0,0.0,0.0,42.0,92.85714285714286,3.25,4.75
London,"['British', 'Vegetarian Friendly', 'Gluten Free Options']",2159.0,$$ - $$$,170.0,"[['Lovely Groupon Deal', 'One of the better groupon deals'], ['11/14/2017', '09/06/2017']]",/Restaurant_Review-g186338-d2371395-Reviews-Table_7-London_England.html,d2371395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milan,,4635.0,,,"[[], []]",/Restaurant_Review-g187849-d8339582-Reviews-Spuntino-Milan_Lombardy.html,d8339582,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
Barcelona,['Mediterranean'],7497.0,$$$$,5.0,"[[], []]",/Restaurant_Review-g187497-d2089113-Reviews-Semon_9-Barcelona_Catalonia.html,d2089113,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
London,"['Bar', 'British', 'Pub']",7440.0,$,29.0,"[['Great local pub', 'Outstanding value'], ['10/23/2017', '10/12/2017']]",/Restaurant_Review-g186338-d7281944-Reviews-Anerley_Arms-London_England.html,d7281944,45.0,45.0,45.0,45.0,29.0,5.0,3.0,0.0,3.0,40.0,85.0,3.5,4.25
Milan,"['Italian', 'Fast Food', 'Delicatessen']",2158.0,$$ - $$$,12.0,"[['Great spot'], ['12/31/2017']]",/Restaurant_Review-g187849-d12864941-Reviews-Panzarotti-Milan_Lombardy.html,d12864941,50.0,40.0,45.0,45.0,3.0,0.0,0.0,0.0,0.0,3.0,100.0,3.5,5.0
Madrid,"['Mediterranean', 'Italian', 'European', 'Vegetarian Friendly']",4545.0,$$ - $$$,183.0,"[['Great lunch', 'AMAZING MY SAVIOUR'], ['06/16/2017', '09/24/2017']]",/Restaurant_Review-g187514-d1739961-Reviews-Ginos-Madrid.html,d1739961,35.0,30.0,30.0,30.0,22.0,14.0,7.0,6.0,5.0,54.0,66.66666666666666,3.0,3.25
Paris,,8556.0,,18.0,"[['Great little neighborhood bistro'], ['07/23/2017']]",/Restaurant_Review-g187147-d12238812-Reviews-La_Cantine_du_Troquet-Paris_Ile_de_France.html,d12238812,40.0,30.0,30.0,35.0,0.0,2.0,1.0,0.0,0.0,3.0,66.66666666666666,2.5,3.25
London,"['Asian', 'Indian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",438.0,$$ - $$$,380.0,"[['Inspired South Asian Tapas', 'Funky Asian, great atmosphere'], ['01/07/2018', '01/03/2018']]",/Restaurant_Review-g186338-d11871035-Reviews-Cinnamon_Bazaar-London_England.html,d11871035,40.0,40.0,40.0,45.0,397.0,217.0,81.0,59.0,44.0,798.0,76.94235588972431,4.0,3.75
Vienna,,1475.0,,6.0,"[[], []]",/Restaurant_Review-g190454-d12208151-Reviews-Restaurant_Benjaminis-Vienna.html,d12208151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milan,"['Italian', 'Seafood']",5094.0,$,162.0,"[['Great experience every time', 'Really good experience every time'], ['05/27/2016', '01/15/2016']]",/Restaurant_Review-g187849-d3515361-Reviews-Ai_3_Ghiottoni-Milan_Lombardy.html,d3515361,30.0,35.0,35.0,35.0,4.0,2.0,2.0,1.0,0.0,9.0,66.66666666666666,3.5,3.25
London,"['Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",2426.0,$$ - $$$,254.0,"[['Decent... very decent', 'Wag my wallet'], ['12/14/2017', '12/02/2017']]",/Restaurant_Review-g186338-d1019711-Reviews-Wagamama-London_England.html,d1019711,40.0,40.0,40.0,35.0,90.0,129.0,45.0,22.0,16.0,302.0,72.51655629139073,4.0,3.75
Paris,,13435.0,,2.0,"[['Usually good but can be inconsistent', 'The worst kebab in France'], ['07/17/2017', '01/10/2016']]",/Restaurant_Review-g187147-d9604784-Reviews-Royal_Express-Paris_Ile_de_France.html,d9604784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
Paris,['French'],1645.0,$$$$,73.0,"[['Lovely presentation, good flavors', 'Simple and good'], ['10/30/2017', '09/06/2017']]",/Restaurant_Review-g187147-d11932912-Reviews-Odette_L_Auberge_Urbaine-Paris_Ile_de_France.html,d11932912,40.0,40.0,40.0,40.0,11.0,7.0,0.0,2.0,2.0,22.0,81.81818181818183,3.0,4.0
Dublin,"['Irish', 'European', 'Pub', 'Bar', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",6.0,$$ - $$$,232.0,"[['LEMON & DUKE YOU HAVE TO TRY IT!', 'Weekend in Ireland'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g186605-d11727304-Reviews-Lemon_and_Duke-Dublin_County_Dublin.html,d11727304,45.0,50.0,45.0,50.0,761.0,119.0,37.0,12.0,6.0,935.0,94.11764705882351,3.5,4.75
Edinburgh,"['Cafe', 'British', 'Scottish', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",188.0,$$ - $$$,597.0,"[['Lovely breakfast', 'So friendly and welcoming.'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g186525-d2089812-Reviews-Water_of_Leith_Cafe_Bistro-Edinburgh_Scotland.html,d2089812,50.0,50.0,45.0,45.0,508.0,108.0,18.0,6.0,4.0,644.0,95.65217391304348,4.75,4.75
Madrid,"['American', 'Fast Food']",6324.0,$$ - $$$,23.0,"[['Best burgers in Madrid'], ['06/06/2016']]",/Restaurant_Review-g187514-d2490104-Reviews-Urban_Diner-Madrid.html,d2490104,40.0,45.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,5.0
Madrid,"['Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly']",831.0,$$$$,134.0,"[['A gourmet take on Japanese cuisine', 'Very good, but overpriced'], ['06/11/2017', '10/19/2012']]",/Restaurant_Review-g187514-d2480326-Reviews-Restaurante_Soy_de_Pedro_Espina-Madrid.html,d2480326,50.0,45.0,40.0,45.0,3.0,2.0,0.0,0.0,0.0,5.0,100.0,4.5,5.0
Munich,"['International', 'Vegetarian Friendly']",845.0,$$ - $$$,32.0,"[['Good Indian-inspired food', 'Great friendly service and food'], ['08/16/2017', '03/12/2017']]",/Restaurant_Review-g187309-d7060961-Reviews-PicNic-Munich_Upper_Bavaria_Bavaria.html,d7060961,45.0,40.0,40.0,40.0,13.0,3.0,0.0,1.0,0.0,17.0,94.11764705882351,4.0,4.75
Stockholm,"['Japanese', 'Asian', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",277.0,$$ - $$$,327.0,"[['Expensive', 'Perfect lunch'], ['11/20/2017', '10/23/2017']]",/Restaurant_Review-g189852-d2330375-Reviews-Wagamama-Stockholm.html,d2330375,35.0,35.0,35.0,35.0,40.0,116.0,52.0,20.0,11.0,239.0,65.27196652719664,3.5,3.25
Paris,['French'],7181.0,$,17.0,"[['Cute', 'Small but perfectly formed'], ['08/24/2016', '09/20/2013']]",/Restaurant_Review-g187147-d4891224-Reviews-Bistropolitain-Paris_Ile_de_France.html,d4891224,45.0,40.0,40.0,40.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,4.0,5.0
Munich,"['Peruvian', 'Mediterranean', 'Spanish', 'South American']",2580.0,$$ - $$$,60.0,"[['Good tapas and location', ""Don't miss the mazamorra and the rice pudd...""], ['11/01/2017', '03/23/2017']]",/Restaurant_Review-g187309-d1340559-Reviews-El_Mirador-Munich_Upper_Bavaria_Bavaria.html,d1340559,40.0,35.0,35.0,30.0,0.0,3.0,3.0,2.0,4.0,12.0,25.0,3.5,1.25
Lisbon,"['Wine Bar', 'Gastropub']",2386.0,$$ - $$$,20.0,"[['Happy Hour', 'Ok cocktail stop'], ['03/16/2017', '08/06/2017']]",/Restaurant_Review-g189158-d8726887-Reviews-Tabernaculo_by_Hernani_Miguel-Lisbon_Lisbon_District_Central_Portugal.html,d8726887,40.0,45.0,40.0,45.0,9.0,6.0,1.0,0.0,0.0,16.0,93.75,3.0,4.75
London,"['Italian', 'Vegetarian Friendly', 'Gluten Free Options']",5814.0,$$ - $$$,159.0,"[['All little piece of Italy in the heart of...', 'Lunchtime treat'], ['11/19/2017', '11/17/2017']]",/Restaurant_Review-g186338-d731529-Reviews-Taberna_Etrusca-London_England.html,d731529,40.0,40.0,35.0,40.0,70.0,73.0,28.0,19.0,9.0,199.0,71.85929648241206,4.0,3.5
Paris,"['French', 'European', 'Vegetarian Friendly']",687.0,$$ - $$$,430.0,"[['Very good French restaurant- great cook...', 'sophisticated tastes'], ['10/22/2017', '09/25/2017']]",/Restaurant_Review-g187147-d3684889-Reviews-Chez_Frezet-Paris_Ile_de_France.html,d3684889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madrid,['Spanish'],2093.0,$,35.0,"[['Excellent local restaurant'], ['05/26/2017']]",/Restaurant_Review-g187514-d11689217-Reviews-Taperia_Manxega-Madrid.html,d11689217,40.0,40.0,40.0,40.0,2.0,0.0,0.0,0.0,1.0,3.0,66.66666666666666,3.0,3.25
Madrid,"['Vegetarian Friendly', 'Vegan Options']",565.0,$$ - $$$,140.0,"[['Great place', 'Best vegam restaurant in madrid'], ['01/02/2018', '10/28/2017']]",/Restaurant_Review-g187514-d7722987-Reviews-Punto_Vegano-Madrid.html,d7722987,45.0,45.0,45.0,45.0,23.0,7.0,0.0,0.0,0.0,30.0,100.0,3.5,5.0
London,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",10250.0,$$ - $$$,39.0,"[['Private event - great food and wonderful s...', 'AVOID LIKE THE PLAGUE'], ['12/21/2017', '11/28/2017']]",/Restaurant_Review-g186338-d4947017-Reviews-The_Green_Man_Cider_House_Kitchen-London_England.html,d4947017,35.0,35.0,35.0,45.0,33.0,15.0,7.0,6.0,10.0,71.0,67.6056338028169,3.75,3.5
Stockholm,"['European', 'Swedish', 'Vegetarian Friendly', 'Gluten Free Options']",584.0,$$ - $$$,149.0,"[['Low key but high class food and ambience', 'Charming restaurant'], ['12/17/2017', '08/04/2017']]",/Restaurant_Review-g189852-d784876-Reviews-Bistro_Sud-Stockholm.html,d784876,35.0,35.0,35.0,35.0,26.0,35.0,21.0,4.0,6.0,92.0,66.30434782608695,3.5,3.25
Paris,"['Fast Food', 'European', 'Soups']",5288.0,$,50.0,"[['Great grab and go', 'Always great to eat at'], ['03/22/2017', '07/04/2016']]",/Restaurant_Review-g187147-d7332397-Reviews-Exki-Paris_Ile_de_France.html,d7332397,35.0,40.0,35.0,40.0,6.0,5.0,3.0,0.0,0.0,14.0,78.57142857142857,2.75,4.0
Dublin,"['European', 'Irish', 'Gluten Free Options']",647.0,$$$$,93.0,"[[""Breakfast & Dinner - it's all good"", 'Excellent food and service'], ['11/09/2017', '09/03/2017']]",/Restaurant_Review-g186605-d4270609-Reviews-The_Brasserie_at_The_Marker_Hotel-Dublin_County_Dublin.html,d4270609,40.0,45.0,35.0,40.0,62.0,28.0,29.0,15.0,7.0,141.0,63.829787234042556,4.0,3.25
Amsterdam,"['Irish', 'Bar', 'Pub', 'European', 'Gastropub']",1064.0,$$ - $$$,243.0,"[['Good pint', 'Footy and steak'], ['01/06/2018', '10/10/2017']]",/Restaurant_Review-g188590-d1825806-Reviews-Hoopman_Irish_Pub-Amsterdam_North_Holland_Province.html,d1825806,40.0,40.0,35.0,40.0,66.0,72.0,40.0,18.0,19.0,215.0,64.18604651162791,4.0,3.25
Paris,,7493.0,,3.0,"[[], []]",/Restaurant_Review-g187147-d13197292-Reviews-Le_38_Bar_Lounge-Paris_Ile_de_France.html,d13197292,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
Paris,,13637.0,,15.0,"[['Great organic food, a bit expensive but go...'], ['02/26/2014']]",/Restaurant_Review-g187147-d5964284-Reviews-Rose_bakery-Paris_Ile_de_France.html,d5964284,25.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,5.0
Zurich,"['Soups', 'Healthy', 'Vegetarian Friendly', 'Vegan Options']",596.0,$$ - $$$,44.0,"[['Very well managed fast fresh pricey small...', 'Nice quick place for lunch'], ['09/22/2017', '12/10/2016']]",/Restaurant_Review-g188113-d4744321-Reviews-Gartnerei-Zurich.html,d4744321,50.0,45.0,45.0,45.0,12.0,7.0,0.0,0.0,0.0,19.0,100.0,4.5,5.0
Oporto,,1083.0,,20.0,"[['Not worth the trip', 'Great decor.. Terrible food'], ['03/24/2016', '03/23/2016']]",/Restaurant_Review-g189180-d9836739-Reviews-Chalet_Clerigos-Porto_Porto_District_Northern_Portugal.html,d9836739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,25.0,0.0,1.25
Vienna,"['Asian', 'Vietnamese', 'Vegetarian Friendly', 'Vegan Options']",951.0,$$ - $$$,71.0,"[['Pho and ralls', 'Very tasty food'], ['12/27/2017', '03/26/2017']]",/Restaurant_Review-g190454-d6483072-Reviews-Pho_Cho_Lon-Vienna.html,d6483072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,"['Seafood', 'Fast Food', 'British']",4320.0,$,42.0,"[['Best Fish and Chip shop in South London', 'Great fish'], ['11/08/2017', '11/01/2017']]",/Restaurant_Review-g186338-d9738736-Reviews-The_Vintage_Fish-London_England.html,d9738736,45.0,45.0,45.0,45.0,50.0,10.0,4.0,1.0,5.0,70.0,85.71428571428571,3.5,4.25
London,['Italian'],11428.0,$$ - $$$,3.0,"[['Good food', 'Fast food and eat in'], ['08/09/2015', '06/21/2015']]",/Restaurant_Review-g186338-d7684758-Reviews-Papamate-London_England.html,d7684758,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
London,"['Cafe', 'European', 'Vegetarian Friendly']",12892.0,$$ - $$$,20.0,"[['Lovely place for lunch or tea', 'Quiet and relaxing upmarket cafe'], ['11/08/2017', '09/04/2017']]",/Restaurant_Review-g186338-d9788607-Reviews-Paul_King_s_Road-London_England.html,d9788607,40.0,35.0,35.0,40.0,11.0,7.0,4.0,2.0,5.0,29.0,62.06896551724138,2.75,3.0
Milan,,5520.0,,,"[[], []]",/Restaurant_Review-g187849-d8545938-Reviews-Milionarie_Lounge-Milan_Lombardy.html,d8545938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Paris,"['Lebanese', 'Mediterranean']",5659.0,$$ - $$$,35.0,"[['Delicious and Authentic Lebanese specialit...', 'Average Lebanese food in a small restauran...'], ['05/23/2016', '10/24/2015']]",/Restaurant_Review-g187147-d1333672-Reviews-Rami-Paris_Ile_de_France.html,d1333672,45.0,40.0,40.0,40.0,1.0,3.0,2.0,0.0,0.0,6.0,66.66666666666666,4.0,3.25
Lyon,,629.0,,132.0,"[['Great meat and wines', 'Best Meal in France'], ['01/30/2017', '10/07/2017']]",/Restaurant_Review-g187265-d695237-Reviews-Carre_Saone-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d695237,40.0,40.0,40.0,35.0,5.0,3.0,1.0,0.0,0.0,9.0,88.8888888888889,4.0,4.5
